Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_Short,SMA_Long,RSI,MACD,Signal
2020-03-09 00:00:00-04:00,40.35933303833008,44.20000076293945,40.33333206176758,40.53333282470703,256105500,0.0,0.0,48.002333068847655,,26.58237358526148,0.25853038190230393,2.0998359186364213
2020-03-10 00:00:00-04:00,43.96200180053711,44.53333282470703,40.53333282470703,43.02199935913086,233916000,0.0,0.0,46.97179985046387,,23.477924080348032,-0.19232283793969884,1.6414041673211974
2020-03-11 00:00:00-04:00,42.68000030517578,43.571998596191406,40.866668701171875,42.28200149536133,199837500,0.0,0.0,46.008000183105466,,23.798516230216123,-0.6023948729549033,1.1926443592659774
2020-03-12 00:00:00-04:00,38.72600173950195,39.633331298828125,36.41666793823242,37.369998931884766,283636500,0.0,0.0,45.2183334350586,,20.55593303545139,-1.3086521433671692,0.6923850587393482
2020-03-13 00:00:00-04:00,39.66666793823242,40.50466537475586,33.46666717529297,36.44133377075195,339604500,0.0,0.0,44.409200286865236,43.88627979278564,22.642663838187076,-1.9211557482150994,0.16967689734845867
2020-03-16 00:00:00-04:00,31.299999237060547,32.9913330078125,29.47800064086914,29.67133331298828,307342500,0.0,0.0,42.41886672973633,43.906026458740236,20.056710559632904,-2.9192009936786434,-0.44809868085696175
2020-03-17 00:00:00-04:00,29.333999633789062,31.456666946411133,26.399999618530273,28.68000030517578,359919000,0.0,0.0,40.31679992675781,43.88894645690918,20.270181903430284,-3.74695872230118,-1.1078706891458054
2020-03-18 00:00:00-04:00,25.933332443237305,26.99066734313965,23.367332458496094,24.08133316040039,356793000,0.0,0.0,37.72826652526855,43.76851978302002,21.394882732374,-4.719631715280393,-1.830222894372723
2020-03-19 00:00:00-04:00,24.979999542236328,30.133333206176758,23.8973331451416,28.50933265686035,452932500,0.0,0.0,35.74893321990967,43.713293113708495,30.327239993714713,-5.074681744645872,-2.479114664427353
2020-03-20 00:00:00-04:00,29.213333129882812,31.799999237060547,28.38599967956543,28.50200080871582,424282500,0.0,0.0,33.90926666259766,43.62714645385742,20.47818714966361,-5.295608590358036,-3.04241344961349
2020-03-23 00:00:00-04:00,28.906667709350586,29.46666717529297,27.366666793823242,28.952667236328125,246817500,0.0,0.0,32.751200103759764,43.564413146972655,21.195064774725807,-5.372400009834585,-3.5084107616577094
2020-03-24 00:00:00-04:00,31.81999969482422,34.24599838256836,31.600000381469727,33.66666793823242,343428000,0.0,0.0,31.815666961669923,43.6002131652832,29.85797646752701,-4.995294655599238,-3.8057875404460155
2020-03-25 00:00:00-04:00,36.349998474121094,37.133331298828125,34.07400131225586,35.95000076293945,318340500,0.0,0.0,31.182466888427733,43.619399871826175,34.965841640745225,-4.460769099676405,-3.9367838522920935
2020-03-26 00:00:00-04:00,36.49266815185547,37.33333206176758,34.150001525878906,35.21066665649414,260710500,0.0,0.0,30.966533660888672,43.60638656616211,35.54085681189743,-4.0501245147846205,-3.9594519847905993
2020-03-27 00:00:00-04:00,33.66666793823242,35.0533332824707,32.935333251953125,34.29066848754883,215661000,0.0,0.0,30.751467132568358,43.600866622924805,41.07476696169889,-3.755629329103968,-3.9186874536532734
2020-03-30 00:00:00-04:00,34.017333984375,34.44333267211914,32.7486686706543,33.47533416748047,179971500,0.0,0.0,31.13186721801758,43.585719985961916,35.665092802248125,-3.5471412025607094,-3.844378203434761
2020-03-31 00:00:00-04:00,33.41666793823242,36.19733428955078,33.133331298828125,34.93333435058594,266572500,0.0,0.0,31.757200622558592,43.60372001647949,39.19843135759675,-3.227064835789797,-3.7209155299057683
2020-04-01 00:00:00-04:00,33.599998474121094,34.26333236694336,31.67333221435547,32.104000091552734,200298000,0.0,0.0,32.55946731567383,43.51620002746582,41.754870745377126,-3.1652189641310144,-3.609776216750818
2020-04-02 00:00:00-04:00,32.068668365478516,32.95066833496094,29.760000228881836,30.29800033569336,297876000,0.0,0.0,32.73833408355713,43.36274665832519,40.638396966781976,-3.2247617065850704,-3.5327733147176685
2020-04-03 00:00:00-04:00,33.96666717529297,34.36600112915039,31.22599983215332,32.000667572021484,338431500,0.0,0.0,33.0882007598877,43.23982666015625,54.19790639884405,-3.0988372756202196,-3.4459861068981787
2020-04-06 00:00:00-04:00,34.08000183105469,34.733333587646484,33.19733428955078,34.41600036621094,223527000,0.0,0.0,33.63453407287598,43.17505332946777,59.83269371411951,-2.7721880281697366,-3.3112264911524907
2020-04-07 00:00:00-04:00,36.33333206176758,37.66666793823242,35.48933410644531,36.36333465576172,268797000,0.0,0.0,33.90420074462891,43.158293380737305,73.159022526375,-2.329331460451833,-3.1148474850123593
2020-04-08 00:00:00-04:00,36.9466667175293,37.14733123779297,35.55533218383789,36.589332580566406,189840000,0.0,0.0,33.9681339263916,43.13421340942383,68.10468582295145,-1.9377906517374157,-2.8794361183573707
2020-04-09 00:00:00-04:00,37.4726676940918,38.345333099365234,37.14066696166992,38.20000076293945,204750000,0.0,0.0,34.26706733703613,43.123560104370114,70.27343314204292,-1.4804584747862464,-2.599640589643146
2020-04-13 00:00:00-04:00,39.34400177001953,43.46666717529297,38.70199966430664,43.39666748046875,337131000,0.0,0.0,35.177667236328126,43.137080078125,75.19536614916818,-0.6907295555510942,-2.2178583828247356
2020-04-14 00:00:00-04:00,46.597999572753906,49.45866775512695,46.1619987487793,47.32600021362305,458647500,0.0,0.0,36.562733840942386,43.21617340087891,74.49723605713973,0.24932653430699503,-1.7244213993983895
2020-04-15 00:00:00-04:00,49.46666717529297,50.20866775512695,47.33333206176758,48.65533447265625,353655000,0.0,0.0,37.93493385314942,43.149280090332034,73.59364097521859,1.0890401463488075,-1.16172909024895
2020-04-16 00:00:00-04:00,47.79600143432617,50.630001068115234,47.11466598510742,49.680667877197266,309868500,0.0,0.0,39.692600631713866,42.960146789550784,76.5881876632487,1.816317690660064,-0.5661197340671473
2020-04-17 00:00:00-04:00,51.48533248901367,51.663333892822266,49.84400177001953,50.259334564208984,196923000,0.0,0.0,41.68873405456543,42.98573348999023,79.71467146331318,2.4115847025098773,0.0294211532482576
2020-04-20 00:00:00-04:00,48.8466682434082,51.03799819946289,47.48066711425781,49.75733184814453,221199000,0.0,0.0,43.46440048217774,42.98226676940918,80.65519317773087,2.8104337435322577,0.5856236713050577
2020-04-21 00:00:00-04:00,48.67466735839844,50.22200012207031,44.919334411621094,45.781333923339844,303136500,0.0,0.0,44.60093383789062,42.900466766357425,68.65541378292387,2.7737209498356634,1.0232431270111788
2020-04-22 00:00:00-04:00,46.93199920654297,48.93333435058594,45.91400146484375,48.807334899902344,212482500,0.0,0.0,45.845333862304685,42.84824012756348,78.53189727242693,2.954738400769685,1.4095421817628802
2020-04-23 00:00:00-04:00,48.50666809082031,48.93333435058594,46.87533187866211,47.04199981689453,198550500,0.0,0.0,46.8906005859375,42.75657348632812,78.64114806310354,2.9220645064094555,1.7120466466921953
2020-04-24 00:00:00-04:00,47.387332916259766,48.71533203125,46.54533386230469,48.34333419799805,198180000,0.0,0.0,47.90493392944336,42.70038681030273,78.34381175207788,2.9669755710709893,1.9630324315679542
2020-04-27 00:00:00-04:00,49.17399978637695,53.29933166503906,49.0,53.25,310221000,0.0,0.0,48.89026718139648,42.69338684082031,80.06640500255403,3.3597655509960376,2.2423790554535707
2020-04-28 00:00:00-04:00,53.042667388916016,53.66666793823242,50.44599914550781,51.27466583251953,228330000,0.0,0.0,49.28513374328613,42.65217346191406,73.78303564453351,3.471642546967402,2.488231753756337
2020-04-29 00:00:00-04:00,52.678001403808594,53.54666519165039,52.21066665649414,53.367332458496094,243240000,0.0,0.0,49.75633354187012,42.57498680114746,75.25640268825738,3.6866689550346408,2.727919194011998
2020-04-30 00:00:00-04:00,57.01266860961914,57.987998962402344,50.900001525878906,52.12533187866211,427078500,0.0,0.0,50.0007999420166,42.394266815185546,71.19747640048415,3.7140466478067253,2.9251446847709435
2020-05-01 00:00:00-04:00,50.33333206176758,51.518001556396484,45.5359992980957,46.75466537475586,487977000,0.0,0.0,49.65033302307129,42.13014678955078,55.08469044800525,3.2647418523985223,2.9930641182964592
2020-05-04 00:00:00-04:00,46.733333587646484,50.79999923706055,46.53333282470703,50.74599838256836,288556500,0.0,0.0,49.74919967651367,41.94373344421387,55.168866282368114,3.1939143255378326,3.033234159744734
2020-05-05 00:00:00-04:00,52.65266799926758,53.26133346557617,50.8120002746582,51.2140007019043,254875500,0.0,0.0,50.29246635437012,41.856293487548825,53.970452834982375,3.139358307738874,3.054458989343562
2020-05-06 00:00:00-04:00,51.766666412353516,52.6533317565918,50.740665435791016,52.172000885009766,166848000,0.0,0.0,50.62893295288086,41.83318687438965,53.87406305389264,3.137260492927716,3.071019290060393
2020-05-07 00:00:00-04:00,51.81399917602539,53.09333419799805,51.4900016784668,52.00266647338867,172915500,0.0,0.0,51.124999618530275,41.83484024047851,52.7458651358212,3.086356491303306,3.074086730308976
2020-05-08 00:00:00-04:00,52.917999267578125,54.93333435058594,52.46733474731445,54.62799835205078,241297500,0.0,0.0,51.753466033935545,42.02206687927246,57.19066072828856,3.2207304690543452,3.10341547805805
2020-05-11 00:00:00-04:00,52.70066833496094,54.93333435058594,52.33333206176758,54.08599853515625,247794000,0.0,0.0,51.837065887451175,42.213133544921874,63.64372584322166,3.2460692927930026,3.131946241005041
2020-05-12 00:00:00-04:00,55.133331298828125,56.21933364868164,53.866668701171875,53.96066665649414,238603500,0.0,0.0,52.10566596984863,42.30085350036621,59.35834952385795,3.2189314202984676,3.1493432768637266
2020-05-13 00:00:00-04:00,54.72200012207031,55.06666564941406,50.88666534423828,52.73066711425781,285982500,0.0,0.0,52.041999435424806,42.361453475952146,60.53534903673175,3.0628669536323514,3.1320480122174517
2020-05-14 00:00:00-04:00,52.0,53.557334899902344,50.93333435058594,53.55533218383789,205233000,0.0,0.0,52.18499946594238,42.43322677612305,59.826048758933595,2.971475004346118,3.0999334106431853
2020-05-15 00:00:00-04:00,52.689998626708984,53.66999816894531,52.436668395996094,53.27799987792969,157776000,0.0,0.0,52.83733291625977,42.53273345947266,50.06395002767103,2.843885287432933,3.048723786001135
2020-05-18 00:00:00-04:00,55.185333251953125,55.64799880981445,53.59199905395508,54.242000579833984,174987000,0.0,0.0,53.18693313598633,42.679600143432616,57.105460415463575,2.7884132257590366,2.9966616739527154
2020-05-19 00:00:00-04:00,54.34466552734375,54.80466842651367,53.73866653442383,53.867332458496094,144547500,0.0,0.0,53.45226631164551,42.9462801361084,51.30462011817545,2.683287364617101,2.9339868120855925
2020-05-20 00:00:00-04:00,54.70000076293945,55.06666564941406,54.119998931884766,54.37066650390625,109639500,0.0,0.0,53.672132873535155,43.173253479003904,56.09350480698655,2.6104970284318725,2.869288855354849
2020-05-21 00:00:00-04:00,54.400001525878906,55.5,53.06666564941406,55.17333221435547,183819000,0.0,0.0,53.98919944763183,43.43108009338379,80.37914063035564,2.5877486219586885,2.8129808086756167
2020-05-22 00:00:00-04:00,54.81133270263672,55.45199966430664,54.133331298828125,54.45866775512695,149812500,0.0,0.0,53.972266387939456,43.772853469848634,67.5468069179478,2.4834255133365843,2.7470697496078103
2020-05-26 00:00:00-04:00,55.633331298828125,55.63999938964844,54.38066864013672,54.591331481933594,121345500,0.0,0.0,54.02279968261719,44.135853424072266,66.48444682935622,2.3839726000208046,2.6744503196904095
2020-05-27 00:00:00-04:00,54.7239990234375,55.180667877197266,52.33333206176758,54.68199920654297,173242500,0.0,0.0,54.09493293762207,44.63606674194336,63.38428866960805,2.2861186248844447,2.596783980729217
2020-05-28 00:00:00-04:00,54.23400115966797,54.983333587646484,53.44599914550781,53.72066879272461,108834000,0.0,0.0,54.19393310546875,45.13688011169434,58.44753928869935,2.1067124446880072,2.498769673520975
2020-05-29 00:00:00-04:00,53.91666793823242,55.66666793823242,53.61399841308594,55.66666793823242,176467500,0.0,0.0,54.405066680908206,45.768586807250976,55.47283311538294,2.0973803271422753,2.418491804245235
2020-06-01 00:00:00-04:00,57.20000076293945,59.93333435058594,56.939998626708984,59.87333297729492,224092500,0.0,0.0,55.06459999084473,46.395866813659666,71.99840266292446,2.4017414879972705,2.415141740995642
2020-06-02 00:00:00-04:00,59.64666748046875,60.57733154296875,58.06666564941406,58.770668029785156,203484000,0.0,0.0,55.51746673583985,47.00124015808105,67.01893754010389,2.5248689374356204,2.437087180283638
2020-06-03 00:00:00-04:00,59.20800018310547,59.862667083740234,58.67333221435547,58.86399841308594,119242500,0.0,0.0,56.01713333129883,47.59946678161621,73.5994445863313,2.600008035949088,2.469671351416728
2020-06-04 00:00:00-04:00,59.32533264160156,59.71666717529297,57.229331970214844,57.62533187866211,133315500,0.0,0.0,56.342599868774414,48.0786400604248,65.17676539218515,2.530436973224127,2.481824475778208
2020-06-05 00:00:00-04:00,58.522666931152344,59.10133361816406,57.746665954589844,59.04399871826172,117178500,0.0,0.0,56.729666519165036,48.54052001953125,69.81444562832705,2.560262846063239,2.4975121498352144
2020-06-08 00:00:00-04:00,61.266666412353516,63.33333206176758,60.61066818237305,63.327999114990234,212620500,0.0,0.0,57.61659965515137,49.102866668701175,75.42250950472942,2.896197531974643,2.5772492262631004
2020-06-09 00:00:00-04:00,62.66733169555664,63.62933349609375,61.595333099365234,62.711334228515625,170823000,0.0,0.0,58.42859992980957,49.671279983520506,74.41477876337315,3.07719648261979,2.6772386775344383
2020-06-10 00:00:00-04:00,66.12533569335938,68.49866485595703,65.5,68.336669921875,278451000,0.0,0.0,59.794067001342775,50.3685066986084,80.05511726991372,3.6326817387764905,2.868327289782849
2020-06-11 00:00:00-04:00,66.01333618164062,67.9306640625,64.80000305175781,64.85600280761719,238747500,0.0,0.0,60.90760040283203,50.96696006774902,68.6837668593449,3.748832847861287,3.044428401398537
2020-06-12 00:00:00-04:00,65.33333587646484,65.8653335571289,60.84000015258789,62.35200119018555,251451000,0.0,0.0,61.576133728027344,51.57192008972168,64.24721306310227,3.597363270421937,3.155015375203217
2020-06-15 00:00:00-04:00,61.18600082397461,66.5893325805664,60.56666564941406,66.05999755859375,235458000,0.0,0.0,62.194800186157224,52.287160034179685,68.3342261264439,3.7334895138348188,3.2707102029295374
2020-06-16 00:00:00-04:00,67.4566650390625,67.52532958984375,64.15933227539062,65.47533416748047,210766500,0.0,0.0,62.86526679992676,52.956653366088865,66.98632860762447,3.7509544253220852,3.3667590474080473
2020-06-17 00:00:00-04:00,65.84733581542969,67.0,65.50466918945312,66.11933135986328,148362000,0.0,0.0,63.59080009460449,53.59071998596191,69.70962484198571,3.7732648365597825,3.4480602052383946
2020-06-18 00:00:00-04:00,66.86666870117188,67.94667053222656,66.2979965209961,66.9306640625,146278500,0.0,0.0,64.52133331298828,54.202066574096676,68.57601669280999,3.812466031482728,3.5209413704872614
2020-06-19 00:00:00-04:00,67.51866912841797,67.73133087158203,66.0893325805664,66.72666931152344,130195500,0.0,0.0,65.28960037231445,54.80481330871582,63.021243366566765,3.7834592264985005,3.5734449416895093
2020-06-22 00:00:00-04:00,66.663330078125,67.2586669921875,66.00133514404297,66.28800201416016,95436000,0.0,0.0,65.58560066223144,55.366573333740234,64.65253845854139,3.6826233501371632,3.59528062337904
2020-06-23 00:00:00-04:00,66.59200286865234,67.46666717529297,66.267333984375,66.78533172607422,95479500,0.0,0.0,65.99300041198731,55.83434661865235,65.2006025983761,3.601326690688957,3.5964898368410236
2020-06-24 00:00:00-04:00,66.27400207519531,66.72533416748047,63.542667388916016,64.0566635131836,164394000,0.0,0.0,65.56499977111817,56.168959884643556,61.673809014383714,3.2789204283756987,3.532975955147959
2020-06-25 00:00:00-04:00,63.61800003051758,65.73200225830078,62.47666549682617,65.73200225830078,138817500,0.0,0.0,65.65259971618653,56.510493240356446,62.027633330131856,3.1226015708646813,3.4509010782913037
2020-06-26 00:00:00-04:00,66.31866455078125,66.33333587646484,63.65800094604492,63.982666015625,132823500,0.0,0.0,65.81566619873047,56.796533203125,51.29544692492421,2.8249961381185003,3.325720090256743
2020-06-29 00:00:00-04:00,64.60066986083984,67.33333587646484,63.23466873168945,67.29000091552734,135396000,0.0,0.0,65.93866653442383,57.13714653015137,58.18827876891272,2.8234687838153434,3.225269828968463
2020-06-30 00:00:00-04:00,67.0999984741211,72.51266479492188,66.91533660888672,71.98733520507812,253777500,0.0,0.0,66.5898666381836,57.58174659729004,56.752822425749294,3.1648119819315568,3.213178259561082
2020-07-01 00:00:00-04:00,72.19999694824219,75.68866729736328,72.03333282470703,74.64199829101562,199903500,0.0,0.0,67.44213333129883,58.15895988464356,68.67224386896427,3.607947873556867,3.2921321823602394
2020-07-02 00:00:00-04:00,81.43199920654297,81.86666870117188,79.04000091552734,80.57733154296875,258751500,0.0,0.0,68.8068000793457,58.79435981750488,80.74864424126102,4.387491775999649,3.5112041010881216
2020-07-06 00:00:00-04:00,85.11266326904297,91.85266876220703,84.40266418457031,91.43866729736328,308548500,0.0,0.0,71.27799987792969,59.68229316711426,84.49188944704235,5.8146769816714965,3.971898677204797
2020-07-07 00:00:00-04:00,93.6673355102539,95.30000305175781,89.11399841308594,92.65733337402344,322345500,0.0,0.0,73.91493301391601,60.56857315063476,86.3169146067063,6.963793431185891,4.5702776280010164
2020-07-08 00:00:00-04:00,93.66666412353516,94.48400115966797,87.42266845703125,91.05867004394531,244669500,0.0,0.0,76.34226684570312,61.32474655151367,82.49171368358944,7.657210173777145,5.187664137156243
2020-07-09 00:00:00-04:00,93.1326675415039,93.90399932861328,90.08533477783203,92.9520034790039,175764000,0.0,0.0,79.23180084228515,62.15829330444336,82.97179424763746,8.264258890868675,5.802983087898729
2020-07-10 00:00:00-04:00,93.06666564941406,103.2613296508789,91.73400115966797,102.97666931152344,350064000,0.0,0.0,82.95626754760742,63.150480041503904,86.77912645859098,9.4453757140802,6.531461613135024
2020-07-13 00:00:00-04:00,110.5999984741211,119.66600036621094,98.0739974975586,99.80400085449219,584781000,0.0,0.0,86.53840103149415,64.10405342102051,82.21783199443446,10.010022172000347,7.227173724908089
2020-07-14 00:00:00-04:00,103.73332977294922,106.0,95.4000015258789,101.12000274658203,351271500,0.0,0.0,89.92140121459961,65.19136016845704,82.49337325840452,10.443314879175716,7.870401955761614
2020-07-15 00:00:00-04:00,102.86666870117188,103.33333587646484,97.13333129882812,103.06732940673828,245517000,0.0,0.0,93.02940063476562,66.23778678894043,87.47278147792031,10.819119384705346,8.460145441550361
2020-07-16 00:00:00-04:00,98.47733306884766,102.11399841308594,97.73332977294922,100.04266357421875,214512000,0.0,0.0,95.56946716308593,67.21436004638672,82.12528782746111,10.748974422230361,8.917911237686361
2020-07-17 00:00:00-04:00,100.89666748046875,102.50066375732422,99.33333587646484,100.05599975585938,139950000,0.0,0.0,97.517333984375,68.17204002380372,84.91058167320793,10.572585962732902,9.24884618269567
2020-07-20 00:00:00-04:00,101.267333984375,110.0,99.19999694824219,109.53333282470703,256821000,0.0,0.0,99.32680053710938,69.32265335083008,86.52035355550068,11.06993113571012,9.613063173298562
2020-07-21 00:00:00-04:00,109.32866668701172,111.66666412353516,103.86666870117188,104.55733489990234,241608000,0.0,0.0,100.51680068969726,70.32124008178711,78.02251166681567,10.936490269987502,9.87774859263635
2020-07-22 00:00:00-04:00,106.5999984741211,108.4280014038086,104.13333129882812,106.15533447265625,212416500,0.0,0.0,102.02646713256836,71.36262680053711,77.6155032921858,10.834785964812127,10.069156067071505
2020-07-23 00:00:00-04:00,111.93000030517578,112.5999984741211,98.71800231933594,100.87133026123047,364927500,0.0,0.0,102.81839981079102,72.30084007263184,67.9892204331872,10.21011375483377,10.097347604623959
